,syll,next_syll,size,emp_tp,tp,next_vec,rec,mse,eucl,familiar,pair,n_data,n_model
81,pi,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-2.16405839e-04  1.52535737e-04  1.64363533e-04  9.99962032e-01
 -1.22115656e-04  2.06798315e-04  1.15356874e-04  4.43309546e-07
  1.75744295e-04  7.86408782e-05 -2.31304206e-04  3.16217542e-04]",0.16660766572546273,1.4139632204217876,0,pi_du,3,1
82,bi,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 4.8177950e-03  2.7562621e-01  2.1552667e-04  3.3291238e-03
  1.2562817e-01 -2.2059828e-03  1.8938179e-03 -3.4036934e-03
 -1.2665182e-02  2.2996248e-01  1.6577630e-01  2.0077227e-01]",0.10025045595327088,1.0968160608959237,0,bi_pa,3,1
83,bi,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 4.8177950e-03  2.7562621e-01  2.1552667e-04  3.3291238e-03
  1.2562817e-01 -2.2059828e-03  1.8938179e-03 -3.4036934e-03
 -1.2665182e-02  2.2996248e-01  1.6577630e-01  2.0077227e-01]",0.10101750067630479,1.1010040908714451,0,bi_ta,3,1
84,bi,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 4.8177950e-03  2.7562621e-01  2.1552667e-04  3.3291238e-03
  1.2562817e-01 -2.2059828e-03  1.8938179e-03 -3.4036934e-03
 -1.2665182e-02  2.2996248e-01  1.6577630e-01  2.0077227e-01]",0.10049856781533927,1.098172488174818,0,bi_da,3,1
85,bi,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 4.8177950e-03  2.7562621e-01  2.1552667e-04  3.3291238e-03
  1.2562817e-01 -2.2059828e-03  1.8938179e-03 -3.4036934e-03
 -1.2665182e-02  2.2996248e-01  1.6577630e-01  2.0077227e-01]",0.1014210855887241,1.1032012631721781,0,bi_bi,3,1
86,bi,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[ 4.8177950e-03  2.7562621e-01  2.1552667e-04  3.3291238e-03
  1.2562817e-01 -2.2059828e-03  1.8938179e-03 -3.4036934e-03
 -1.2665182e-02  2.2996248e-01  1.6577630e-01  2.0077227e-01]",0.10073778546920985,1.09947870631064,0,bi_ti,3,1
87,bi,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 4.8177950e-03  2.7562621e-01  2.1552667e-04  3.3291238e-03
  1.2562817e-01 -2.2059828e-03  1.8938179e-03 -3.4036934e-03
 -1.2665182e-02  2.2996248e-01  1.6577630e-01  2.0077227e-01]",0.10316428551335205,1.1126416431898567,0,bi_pu,3,1
88,ti,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.16667504202270902,1.4142490955530107,0,ti_pa,3,1
89,ti,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.16664466165944336,1.4141201999523663,0,ti_ba,3,1
90,ti,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.16665343471809627,1.4141574228554454,0,ti_ta,3,1
91,ti,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.16670546965059538,1.4143781799105728,0,ti_da,3,1
92,ti,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.16663166671183297,1.4140650623440194,0,ti_pi,3,1
93,ti,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.1665995521192193,1.4139287907920368,0,ti_bi,3,1
94,ti,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.16666247234997056,1.4141957672824674,0,ti_ti,3,1
95,ti,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.1666254844858686,1.4140388303828235,0,ti_pu,3,1
96,ti,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.16662803336053492,1.414049645637104,0,ti_tu,3,1
97,ti,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-5.4527074e-05  1.2775511e-04  7.5116754e-05 -2.3709284e-04
  2.0572479e-04  3.9841235e-04  2.0890962e-05 -1.0084361e-04
  2.4281815e-04  9.9999547e-01  2.2752490e-04  3.2629818e-04]",0.1666115711474856,1.4139797925606388,0,ti_du,3,1
98,pu,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 0.15127861  0.00070037  0.00066952 -0.00185058  0.1957625   0.00274377
 -0.00109697  0.00221326  0.00677383  0.13990411  0.2665757   0.23312272]",0.10040443995557878,1.0976580885990617,0,pu_ba,3,1
99,pu,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 0.15127861  0.00070037  0.00066952 -0.00185058  0.1957625   0.00274377
 -0.00109697  0.00221326  0.00677383  0.13990411  0.2665757   0.23312272]",0.10040958209795409,1.0976861961305011,0,pu_ta,3,1
100,pu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 0.15127861  0.00070037  0.00066952 -0.00185058  0.1957625   0.00274377
 -0.00109697  0.00221326  0.00677383  0.13990411  0.2665757   0.23312272]",0.10082959748084498,1.099979622434043,0,pu_da,3,1
101,pu,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 0.15127861  0.00070037  0.00066952 -0.00185058  0.1957625   0.00274377
 -0.00109697  0.00221326  0.00677383  0.13990411  0.2665757   0.23312272]",0.10006387391649339,1.095794911011144,0,pu_bi,3,1
102,pu,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[ 0.15127861  0.00070037  0.00066952 -0.00185058  0.1957625   0.00274377
 -0.00109697  0.00221326  0.00677383  0.13990411  0.2665757   0.23312272]",0.10070399683490548,1.0992943018222487,0,pu_ti,3,1
103,pu,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 0.15127861  0.00070037  0.00066952 -0.00185058  0.1957625   0.00274377
 -0.00109697  0.00221326  0.00677383  0.13990411  0.2665757   0.23312272]",0.09939219662510011,1.0921109648296738,0,pu_pu,3,1
104,bu,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[ 3.50371391e-01  7.94859752e-02 -3.17655504e-05  1.65827107e-04
  5.45404553e-02 -2.56806612e-04  1.22643542e-04 -1.36636198e-04
  2.34170258e-01  9.38025266e-02  7.54738003e-02  1.11853585e-01]",0.10116321623404904,1.1017978919967983,0,bu_ta,3,1
105,bu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[ 3.50371391e-01  7.94859752e-02 -3.17655504e-05  1.65827107e-04
  5.45404553e-02 -2.56806612e-04  1.22643542e-04 -1.36636198e-04
  2.34170258e-01  9.38025266e-02  7.54738003e-02  1.11853585e-01]",0.10113028412453913,1.1016185408273,0,bu_da,3,1
106,bu,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[ 3.50371391e-01  7.94859752e-02 -3.17655504e-05  1.65827107e-04
  5.45404553e-02 -2.56806612e-04  1.22643542e-04 -1.36636198e-04
  2.34170258e-01  9.38025266e-02  7.54738003e-02  1.11853585e-01]",0.10120072307765567,1.1020021220178609,0,bu_bi,3,1
107,bu,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[ 3.50371391e-01  7.94859752e-02 -3.17655504e-05  1.65827107e-04
  5.45404553e-02 -2.56806612e-04  1.22643542e-04 -1.36636198e-04
  2.34170258e-01  9.38025266e-02  7.54738003e-02  1.11853585e-01]",0.10113748138539576,1.1016577402372976,0,bu_ti,3,1
108,tu,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.1250605699382628,1.2250415663393441,0,tu_pa,3,1
109,tu,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.12503506473823442,1.2249166407796135,0,tu_ba,3,1
110,tu,ta,,0.0,0.0,[0 0 1 0 0 0 0 0 0 0 0 0],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.12504990505302002,1.2249893308254731,0,tu_ta,3,1
111,tu,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.12505986966129692,1.2250381365229261,0,tu_da,3,1
112,tu,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.1250425048705562,1.2249530841818697,0,tu_pi,3,1
113,tu,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.12504560482625218,1.224968268125761,0,tu_pu,3,1
114,tu,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.12503738807761722,1.2249280211226317,0,tu_bu,3,1
115,tu,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.12506297104308062,1.22505332639725,0,tu_tu,3,1
116,tu,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-8.3450228e-05  6.9580972e-05 -1.9460917e-05 -7.9248566e-05
  2.4940178e-05  4.8238441e-01  5.1755691e-01 -5.1844865e-05
  6.3404441e-06  5.5640936e-05 -9.7856857e-05 -1.7680973e-04]",0.12507612985495778,1.2251177732199845,0,tu_du,3,1
117,du,pa,,0.0,0.0,[1 0 0 0 0 0 0 0 0 0 0 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.16668653685650922,1.414297861936484,0,du_pa,3,1
118,du,ba,,0.0,0.0,[0 1 0 0 0 0 0 0 0 0 0 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.1666534339269171,1.4141574194986233,0,du_ba,3,1
119,du,da,,0.0,0.0,[0 0 0 1 0 0 0 0 0 0 0 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.1666602230356554,1.4141862240977545,0,du_da,3,1
120,du,pi,,0.0,0.0,[0 0 0 0 1 0 0 0 0 0 0 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.16665786712908628,1.4141762286041424,0,du_pi,3,1
121,du,bi,,0.0,0.0,[0 0 0 0 0 1 0 0 0 0 0 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.16666197850109832,1.414193672031232,0,du_bi,3,1
122,du,ti,,0.0,0.0,[0 0 0 0 0 0 1 0 0 0 0 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.1666818666618486,1.4142780490208362,0,du_ti,3,1
123,du,pu,,0.0,0.0,[0 0 0 0 0 0 0 0 1 0 0 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.16665013269883092,1.41414341294862,0,du_pu,3,1
124,du,bu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 1 0 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.16666475756766097,1.4142054627287832,0,du_bu,3,1
125,du,tu,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 1 0],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.16659561881846882,1.413912099750768,0,du_tu,3,1
126,du,du,,0.0,0.0,[0 0 0 0 0 0 0 0 0 0 0 1],"[-1.8747151e-04  1.1146069e-05  9.9993163e-01 -2.9588584e-05
 -1.5453144e-05 -4.0121377e-05 -1.5945034e-04  4.2654574e-06
  3.0953437e-05 -5.6795776e-05  3.5803672e-04 -1.7841160e-04]",0.1666850268721749,1.4142914559828532,0,du_du,3,1
0,ba,ba,12.0,0.08633093525179857,0.08333333333333333,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 1.2292628e-01  8.6287767e-02  1.0217540e-04  3.7435442e-04
  1.0781273e-01  7.6531619e-04 -4.6142936e-04 -3.1894073e-04
 -2.8743967e-04  5.9004688e-01  9.3368948e-02  4.9047917e-04]",0.10153991325354046,1.1038473440845367,1,ba_ba,3,2
1,ba,bu,82.0,0.5899280575539568,0.5,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 1.2292628e-01  8.6287767e-02  1.0217540e-04  3.7435442e-04
  1.0781273e-01  7.6531619e-04 -4.6142936e-04 -3.1894073e-04
 -2.8743967e-04  5.9004688e-01  9.3368948e-02  4.9047917e-04]",0.0175800605978118,0.4593046126197097,1,ba_bu,3,2
2,ba,bu,82.0,0.5899280575539568,0.08333333333333333,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 1.2292628e-01  8.6287767e-02  1.0217540e-04  3.7435442e-04
  1.0781273e-01  7.6531619e-04 -4.6142936e-04 -3.1894073e-04
 -2.8743967e-04  5.9004688e-01  9.3368948e-02  4.9047917e-04]",0.0175800605978118,0.4593046126197097,1,ba_bu,3,2
3,ba,pa,17.0,0.1223021582733813,0.08333333333333333,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 1.2292628e-01  8.6287767e-02  1.0217540e-04  3.7435442e-04
  1.0781273e-01  7.6531619e-04 -4.6142936e-04 -3.1894073e-04
 -2.8743967e-04  5.9004688e-01  9.3368948e-02  4.9047917e-04]",0.09543349438563453,1.0701410807120781,1,ba_pa,3,2
4,ba,pi,15.0,0.1079136690647482,0.08333333333333333,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 1.2292628e-01  8.6287767e-02  1.0217540e-04  3.7435442e-04
  1.0781273e-01  7.6531619e-04 -4.6142936e-04 -3.1894073e-04
 -2.8743967e-04  5.9004688e-01  9.3368948e-02  4.9047917e-04]",0.09795241895969177,1.0841720470092842,1,ba_pi,3,2
5,ba,tu,13.0,0.09352517985611511,0.08333333333333333,[0 0 0 0 0 0 0 0 0 0 1 0],"[ 1.2292628e-01  8.6287767e-02  1.0217540e-04  3.7435442e-04
  1.0781273e-01  7.6531619e-04 -4.6142936e-04 -3.1894073e-04
 -2.8743967e-04  5.9004688e-01  9.3368948e-02  4.9047917e-04]",0.10035971645171908,1.0974135945124013,1,ba_tu,3,2
6,bi,ba,19.0,0.2753623188405797,0.2,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 1.9323230e-03  2.7603003e-01  7.1408227e-05  1.7733499e-03
  1.1604029e-01  1.1888817e-03 -6.1886013e-04  2.3355708e-04
 -2.1360777e-03  2.3216668e-01  1.7321831e-01  2.0457539e-01]",0.05528068311571954,0.8144741846054019,1,bi_ba,3,2
7,bi,bu,16.0,0.2318840579710145,0.2,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 1.9323230e-03  2.7603003e-01  7.1408227e-05  1.7733499e-03
  1.1604029e-01  1.1888817e-03 -6.1886013e-04  2.3355708e-04
 -2.1360777e-03  2.3216668e-01  1.7321831e-01  2.0457539e-01]",0.06259124246795851,0.8666573195995647,1,bi_bu,3,2
8,bi,du,14.0,0.2028985507246377,0.2,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 1.9323230e-03  2.7603003e-01  7.1408227e-05  1.7733499e-03
  1.1604029e-01  1.1888817e-03 -6.1886013e-04  2.3355708e-04
 -2.1360777e-03  2.3216668e-01  1.7321831e-01  2.0457539e-01]",0.0671897904829172,0.8979295550292387,1,bi_du,3,2
9,bi,pi,8.0,0.11594202898550725,0.2,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 1.9323230e-03  2.7603003e-01  7.1408227e-05  1.7733499e-03
  1.1604029e-01  1.1888817e-03 -6.1886013e-04  2.3355708e-04
 -2.1360777e-03  2.3216668e-01  1.7321831e-01  2.0457539e-01]",0.08194564051985619,0.9916388890308176,1,bi_pi,3,2
10,bi,tu,12.0,0.17391304347826086,0.2,[0 0 0 0 0 0 0 0 0 0 1 0],"[ 1.9323230e-03  2.7603003e-01  7.1408227e-05  1.7733499e-03
  1.1604029e-01  1.1888817e-03 -6.1886013e-04  2.3355708e-04
 -2.1360777e-03  2.3216668e-01  1.7321831e-01  2.0457539e-01]",0.07241597044030704,0.9321972137287713,1,bi_tu,3,2
11,bu,ba,22.0,0.07942238267148015,0.041666666666666664,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.0879335665415253,1.0272306452293485,1,bu_ba,3,2
12,bu,ba,22.0,0.07942238267148015,0.041666666666666664,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.0879335665415253,1.0272306452293485,1,bu_ba,3,2
13,bu,bu,26.0,0.09386281588447654,0.041666666666666664,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.08552893511558828,1.0130879633018346,1,bu_bu,3,2
14,bu,bu,26.0,0.09386281588447654,0.041666666666666664,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.08552893511558828,1.0130879633018346,1,bu_bu,3,2
15,bu,du,31.0,0.11191335740072202,0.041666666666666664,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.08249980968341487,0.9949862894537685,1,bu_du,3,2
16,bu,du,31.0,0.11191335740072202,0.041666666666666664,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.08249980968341487,0.9949862894537685,1,bu_du,3,2
17,bu,pa,97.0,0.35018050541516244,0.25,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.04278866586193699,0.7165640169191053,1,bu_pa,3,2
18,bu,pa,97.0,0.35018050541516244,0.041666666666666664,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.04278866586193699,0.7165640169191053,1,bu_pa,3,2
19,bu,pa,97.0,0.35018050541516244,0.041666666666666664,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.04278866586193699,0.7165640169191053,1,bu_pa,3,2
20,bu,pi,15.0,0.05415162454873646,0.041666666666666664,[0 0 0 0 1 0 0 0 0 0 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.09214811659957227,1.0515595081567506,1,bu_pi,3,2
21,bu,pu,65.0,0.23465703971119134,0.25,[0 0 0 0 0 0 0 0 1 0 0 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.062085207671972696,0.863146854285916,1,bu_pu,3,2
22,bu,tu,21.0,0.07581227436823104,0.041666666666666664,[0 0 0 0 0 0 0 0 0 0 1 0],"[ 3.5026947e-01  7.9400063e-02 -4.6608970e-05  6.5244734e-05
  5.4112762e-02 -1.1667609e-05  1.0333955e-05  2.6449561e-05
  2.3449022e-01  9.3827851e-02  7.5813890e-02  1.1200260e-01]",0.088531262051118,1.0307158408666357,1,bu_tu,3,2
23,da,ba,11.0,0.07971014492753623,0.08333333333333333,[0 1 0 0 0 0 0 0 0 0 0 0],"[ 9.3520224e-02  7.9627812e-02 -2.5634654e-04 -3.5246462e-04
  1.3774680e-01 -1.2889951e-03  6.5107644e-04  2.6934221e-04
  1.7448142e-04  5.0691473e-01  7.9531677e-02  1.0095646e-01]",0.09569063320177956,1.0715818206844285,1,da_ba,3,2
24,da,bu,70.0,0.5072463768115942,0.5,[0 0 0 0 0 0 0 0 0 1 0 0],"[ 9.3520224e-02  7.9627812e-02 -2.5634654e-04 -3.5246462e-04
  1.3774680e-01 -1.2889951e-03  6.5107644e-04  2.6934221e-04
  1.7448142e-04  5.0691473e-01  7.9531677e-02  1.0095646e-01]",0.024476146046501047,0.5419536442888936,1,da_bu,3,2
25,da,du,14.0,0.10144927536231885,0.08333333333333333,[0 0 0 0 0 0 0 0 0 0 0 1],"[ 9.3520224e-02  7.9627812e-02 -2.5634654e-04 -3.5246462e-04
  1.3774680e-01 -1.2889951e-03  6.5107644e-04  2.6934221e-04
  1.7448142e-04  5.0691473e-01  7.9531677e-02  1.0095646e-01]",0.09213585813262228,1.051489561332621,1,da_du,3,2
26,da,pa,13.0,0.09420289855072464,0.08333333333333333,[1 0 0 0 0 0 0 0 0 0 0 0],"[ 9.3520224e-02  7.9627812e-02 -2.5634654e-04 -3.5246462e-04
  1.3774680e-01 -1.2889951e-03  6.5107644e-04  2.6934221e-04
  1.7448142e-04  5.0691473e-01  7.9531677e-02  1.0095646e-01]",0.09337523117083474,1.058538036184821,1,da_pa,3,2
