,tp,condition,model_num,ae_mse,word,epochs,exp,model_type
1,1.0,word,2,0.046749543,ti-bu-do,32,1,phon
2,0.75,part-word,2,0.07564736,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,2,0.067270696,pi-go-la,32,1,phon
0,1.0,word,3,0.05031238,pa-bi-ku,32,1,phon
1,1.0,word,3,0.0453408,ti-bu-do,32,1,phon
2,0.75,part-word,3,0.07639551,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,3,0.068418205,pi-go-la,32,1,phon
0,1.0,word,4,0.050259784,pa-bi-ku,32,1,phon
1,1.0,word,4,0.04460816,ti-bu-do,32,1,phon
2,0.75,part-word,4,0.077260055,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,4,0.06863625,pi-go-la,32,1,phon
0,1.0,word,5,0.049095407,pa-bi-ku,32,1,phon
1,1.0,word,5,0.045170106,ti-bu-do,32,1,phon
2,0.75,part-word,5,0.07859965,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,5,0.07047647,pi-go-la,32,1,phon
0,1.0,word,6,0.049627576,pa-bi-ku,32,1,phon
1,1.0,word,6,0.04676646,ti-bu-do,32,1,phon
2,0.75,part-word,6,0.07658461,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,6,0.06884523,pi-go-la,32,1,phon
0,1.0,word,7,0.049725678,pa-bi-ku,32,1,phon
1,1.0,word,7,0.0480801,ti-bu-do,32,1,phon
2,0.75,part-word,7,0.07715708,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,7,0.06965905,pi-go-la,32,1,phon
0,1.0,word,8,0.04941144,pa-bi-ku,32,1,phon
1,1.0,word,8,0.04618351,ti-bu-do,32,1,phon
2,0.75,part-word,8,0.077767834,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,8,0.06898114,pi-go-la,32,1,phon
0,1.0,word,9,0.05122812,pa-bi-ku,32,1,phon
1,1.0,word,9,0.045275655,ti-bu-do,32,1,phon
2,0.75,part-word,9,0.07619949,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,9,0.067248486,pi-go-la,32,1,phon
0,1.0,word,10,0.05088916,pa-bi-ku,32,1,phon
1,1.0,word,10,0.047312163,ti-bu-do,32,1,phon
2,0.75,part-word,10,0.07584409,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,10,0.06800752,pi-go-la,32,1,phon
0,1.0,word,11,0.049163766,pa-bi-ku,32,1,phon
1,1.0,word,11,0.047372624,ti-bu-do,32,1,phon
2,0.75,part-word,11,0.077848025,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,11,0.06987249,pi-go-la,32,1,phon
0,1.0,word,12,0.049526162,pa-bi-ku,32,1,phon
1,1.0,word,12,0.048832916,ti-bu-do,32,1,phon
2,0.75,part-word,12,0.07912689,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,12,0.07061235,pi-go-la,32,1,phon
0,1.0,word,13,0.05029033,pa-bi-ku,32,1,phon
1,1.0,word,13,0.04642427,ti-bu-do,32,1,phon
2,0.75,part-word,13,0.07701026,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,13,0.06871891,pi-go-la,32,1,phon
0,1.0,word,14,0.050467346,pa-bi-ku,32,1,phon
1,1.0,word,14,0.04661672,ti-bu-do,32,1,phon
2,0.75,part-word,14,0.07660578,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,14,0.06804556,pi-go-la,32,1,phon
0,1.0,word,15,0.05034577,pa-bi-ku,32,1,phon
1,1.0,word,15,0.047218923,ti-bu-do,32,1,phon
2,0.75,part-word,15,0.07651855,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,15,0.0682831,pi-go-la,32,1,phon
0,1.0,word,16,0.050040517,pa-bi-ku,32,1,phon
1,1.0,word,16,0.04612347,ti-bu-do,32,1,phon
2,0.75,part-word,16,0.076789096,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,16,0.069557786,pi-go-la,32,1,phon
0,1.0,word,17,0.05094946,pa-bi-ku,32,1,phon
1,1.0,word,17,0.046002775,ti-bu-do,32,1,phon
2,0.75,part-word,17,0.07479678,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,17,0.068198755,pi-go-la,32,1,phon
0,1.0,word,18,0.04956629,pa-bi-ku,32,1,phon
1,1.0,word,18,0.043159336,ti-bu-do,32,1,phon
2,0.75,part-word,18,0.07821475,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,18,0.06930347,pi-go-la,32,1,phon
0,1.0,word,19,0.050913885,pa-bi-ku,32,1,phon
1,1.0,word,19,0.044660002,ti-bu-do,32,1,phon
2,0.75,part-word,19,0.07658617,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,19,0.069085926,pi-go-la,32,1,phon
0,1.0,word,20,0.04978855,pa-bi-ku,32,1,phon
1,1.0,word,20,0.047026046,ti-bu-do,32,1,phon
2,0.75,part-word,20,0.07703757,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,20,0.0685401,pi-go-la,32,1,phon
0,1.0,word,21,0.049899563,pa-bi-ku,32,1,phon
1,1.0,word,21,0.04675211,ti-bu-do,32,1,phon
2,0.75,part-word,21,0.07613082,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,21,0.06813517,pi-go-la,32,1,phon
0,1.0,word,22,0.05056694,pa-bi-ku,32,1,phon
1,1.0,word,22,0.046375573,ti-bu-do,32,1,phon
2,0.75,part-word,22,0.07657796,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,22,0.06878956,pi-go-la,32,1,phon
0,1.0,word,23,0.050001267,pa-bi-ku,32,1,phon
1,1.0,word,23,0.04658287,ti-bu-do,32,1,phon
2,0.75,part-word,23,0.07679708,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,23,0.06865687,pi-go-la,32,1,phon
0,1.0,word,24,0.049465157,pa-bi-ku,32,1,phon
1,1.0,word,24,0.046772633,ti-bu-do,32,1,phon
2,0.75,part-word,24,0.07876903,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,24,0.07155934,pi-go-la,32,1,phon
0,1.0,word,25,0.05021488,pa-bi-ku,32,1,phon
1,1.0,word,25,0.04556535,ti-bu-do,32,1,phon
2,0.75,part-word,25,0.076809645,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,25,0.06934807,pi-go-la,32,1,phon
0,1.0,word,26,0.050368458,pa-bi-ku,32,1,phon
1,1.0,word,26,0.04579187,ti-bu-do,32,1,phon
2,0.75,part-word,26,0.07533193,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,26,0.067189455,pi-go-la,32,1,phon
0,1.0,word,27,0.050373383,pa-bi-ku,32,1,phon
1,1.0,word,27,0.0458849,ti-bu-do,32,1,phon
2,0.75,part-word,27,0.076562345,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,27,0.06828834,pi-go-la,32,1,phon
0,1.0,word,28,0.049417116,pa-bi-ku,32,1,phon
1,1.0,word,28,0.046747927,ti-bu-do,32,1,phon
2,0.75,part-word,28,0.07660171,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,28,0.06883064,pi-go-la,32,1,phon
0,1.0,word,29,0.050367627,pa-bi-ku,32,1,phon
1,1.0,word,29,0.045584716,ti-bu-do,32,1,phon
2,0.75,part-word,29,0.07588507,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,29,0.06826989,pi-go-la,32,1,phon
0,1.0,word,30,0.05000562,pa-bi-ku,32,1,phon
1,1.0,word,30,0.045919947,ti-bu-do,32,1,phon
2,0.75,part-word,30,0.076430224,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,30,0.06972464,pi-go-la,32,1,phon
0,1.0,word,31,0.050415684,pa-bi-ku,32,1,phon
1,1.0,word,31,0.046370346,ti-bu-do,32,1,phon
2,0.75,part-word,31,0.07644215,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,31,0.06748462,pi-go-la,32,1,phon
0,1.0,word,32,0.04994375,pa-bi-ku,32,1,phon
1,1.0,word,32,0.04596898,ti-bu-do,32,1,phon
2,0.75,part-word,32,0.0769216,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,32,0.069745556,pi-go-la,32,1,phon
0,1.0,word,33,0.048301302,pa-bi-ku,32,1,phon
1,1.0,word,33,0.045676753,ti-bu-do,32,1,phon
2,0.75,part-word,33,0.07826253,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,33,0.069902085,pi-go-la,32,1,phon
0,1.0,word,34,0.049583778,pa-bi-ku,32,1,phon
1,1.0,word,34,0.045568436,ti-bu-do,32,1,phon
2,0.75,part-word,34,0.077359036,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,34,0.06861612,pi-go-la,32,1,phon
0,1.0,word,35,0.05126743,pa-bi-ku,32,1,phon
1,1.0,word,35,0.046725772,ti-bu-do,32,1,phon
2,0.75,part-word,35,0.0763481,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,35,0.068216234,pi-go-la,32,1,phon
0,1.0,word,36,0.050522484,pa-bi-ku,32,1,phon
1,1.0,word,36,0.044320002,ti-bu-do,32,1,phon
2,0.75,part-word,36,0.07649767,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,36,0.069069386,pi-go-la,32,1,phon
0,1.0,word,37,0.050881177,pa-bi-ku,32,1,phon
1,1.0,word,37,0.048539467,ti-bu-do,32,1,phon
2,0.75,part-word,37,0.075874835,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,37,0.06863366,pi-go-la,32,1,phon
0,1.0,word,38,0.04996922,pa-bi-ku,32,1,phon
1,1.0,word,38,0.047369055,ti-bu-do,32,1,phon
2,0.75,part-word,38,0.07717572,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,38,0.068367474,pi-go-la,32,1,phon
0,1.0,word,39,0.0498814,pa-bi-ku,32,1,phon
1,1.0,word,39,0.04519186,ti-bu-do,32,1,phon
2,0.75,part-word,39,0.07749515,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,39,0.070102654,pi-go-la,32,1,phon
0,1.0,word,40,0.05130542,pa-bi-ku,32,1,phon
1,1.0,word,40,0.046464548,ti-bu-do,32,1,phon
2,0.75,part-word,40,0.07543888,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,40,0.067465454,pi-go-la,32,1,phon
0,1.0,word,41,0.04901885,pa-bi-ku,32,1,phon
1,1.0,word,41,0.046186164,ti-bu-do,32,1,phon
2,0.75,part-word,41,0.07782802,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,41,0.06998199,pi-go-la,32,1,phon
0,1.0,word,42,0.052227363,pa-bi-ku,32,1,phon
1,1.0,word,42,0.046275478,ti-bu-do,32,1,phon
2,0.75,part-word,42,0.075071625,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,42,0.06829989,pi-go-la,32,1,phon
0,1.0,word,43,0.04881546,pa-bi-ku,32,1,phon
1,1.0,word,43,0.04445912,ti-bu-do,32,1,phon
2,0.75,part-word,43,0.07879386,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,43,0.06908205,pi-go-la,32,1,phon
0,1.0,word,44,0.04984787,pa-bi-ku,32,1,phon
1,1.0,word,44,0.045244314,ti-bu-do,32,1,phon
2,0.75,part-word,44,0.07622171,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,44,0.06924444,pi-go-la,32,1,phon
0,1.0,word,45,0.049439177,pa-bi-ku,32,1,phon
1,1.0,word,45,0.045405015,ti-bu-do,32,1,phon
2,0.75,part-word,45,0.07690957,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,45,0.06970239,pi-go-la,32,1,phon
0,1.0,word,46,0.05055668,pa-bi-ku,32,1,phon
1,1.0,word,46,0.046741426,ti-bu-do,32,1,phon
2,0.75,part-word,46,0.07648237,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,46,0.068211764,pi-go-la,32,1,phon
0,1.0,word,47,0.05103881,pa-bi-ku,32,1,phon
1,1.0,word,47,0.046260945,ti-bu-do,32,1,phon
2,0.75,part-word,47,0.07651438,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,47,0.06792939,pi-go-la,32,1,phon
0,1.0,word,48,0.04953987,pa-bi-ku,32,1,phon
1,1.0,word,48,0.04588463,ti-bu-do,32,1,phon
2,0.75,part-word,48,0.07695334,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,48,0.06905601,pi-go-la,32,1,phon
0,1.0,word,49,0.050674975,pa-bi-ku,32,1,phon
1,1.0,word,49,0.04803913,ti-bu-do,32,1,phon
2,0.75,part-word,49,0.07610042,tu-da-ro,32,1,phon
3,0.752808988764045,part-word,49,0.06800109,pi-go-la,32,1,phon
0,1.0,word,0,0.050531976,pa-bi-ku,64,1,phon
1,1.0,word,0,0.046583105,ti-bu-do,64,1,phon
2,0.75,part-word,0,0.07642927,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,0,0.06766097,pi-go-la,64,1,phon
0,1.0,word,1,0.050473474,pa-bi-ku,64,1,phon
1,1.0,word,1,0.04687909,ti-bu-do,64,1,phon
2,0.75,part-word,1,0.07666584,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,1,0.06742898,pi-go-la,64,1,phon
0,1.0,word,2,0.050808795,pa-bi-ku,64,1,phon
1,1.0,word,2,0.04676809,ti-bu-do,64,1,phon
2,0.75,part-word,2,0.076078966,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,2,0.067168266,pi-go-la,64,1,phon
0,1.0,word,3,0.05075878,pa-bi-ku,64,1,phon
1,1.0,word,3,0.047141843,ti-bu-do,64,1,phon
2,0.75,part-word,3,0.07644996,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,3,0.06713438,pi-go-la,64,1,phon
0,1.0,word,4,0.05089392,pa-bi-ku,64,1,phon
1,1.0,word,4,0.0471337,ti-bu-do,64,1,phon
2,0.75,part-word,4,0.07599397,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,4,0.06724133,pi-go-la,64,1,phon
0,1.0,word,5,0.05049784,pa-bi-ku,64,1,phon
1,1.0,word,5,0.0469748,ti-bu-do,64,1,phon
2,0.75,part-word,5,0.07668399,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,5,0.06765329,pi-go-la,64,1,phon
0,1.0,word,6,0.050496988,pa-bi-ku,64,1,phon
1,1.0,word,6,0.047016546,ti-bu-do,64,1,phon
2,0.75,part-word,6,0.07631612,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,6,0.067468576,pi-go-la,64,1,phon
0,1.0,word,7,0.050539132,pa-bi-ku,64,1,phon
1,1.0,word,7,0.047369294,ti-bu-do,64,1,phon
2,0.75,part-word,7,0.07659801,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,7,0.067511275,pi-go-la,64,1,phon
0,1.0,word,8,0.05075911,pa-bi-ku,64,1,phon
1,1.0,word,8,0.04738701,ti-bu-do,64,1,phon
2,0.75,part-word,8,0.07601266,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,8,0.06726948,pi-go-la,64,1,phon
0,1.0,word,9,0.05096048,pa-bi-ku,64,1,phon
1,1.0,word,9,0.047227666,ti-bu-do,64,1,phon
2,0.75,part-word,9,0.07570079,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,9,0.06703684,pi-go-la,64,1,phon
0,1.0,word,10,0.050812423,pa-bi-ku,64,1,phon
1,1.0,word,10,0.04744628,ti-bu-do,64,1,phon
2,0.75,part-word,10,0.07604535,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,10,0.06715363,pi-go-la,64,1,phon
0,1.0,word,11,0.050322175,pa-bi-ku,64,1,phon
1,1.0,word,11,0.046869554,ti-bu-do,64,1,phon
2,0.75,part-word,11,0.07665875,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,11,0.06759969,pi-go-la,64,1,phon
0,1.0,word,12,0.050332613,pa-bi-ku,64,1,phon
1,1.0,word,12,0.046286978,ti-bu-do,64,1,phon
2,0.75,part-word,12,0.07681201,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,12,0.067524344,pi-go-la,64,1,phon
0,1.0,word,13,0.050580896,pa-bi-ku,64,1,phon
1,1.0,word,13,0.04707326,ti-bu-do,64,1,phon
2,0.75,part-word,13,0.07637251,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,13,0.06749119,pi-go-la,64,1,phon
0,1.0,word,14,0.050606158,pa-bi-ku,64,1,phon
1,1.0,word,14,0.04655151,ti-bu-do,64,1,phon
2,0.75,part-word,14,0.076352544,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,14,0.06702027,pi-go-la,64,1,phon
0,1.0,word,15,0.050641656,pa-bi-ku,64,1,phon
1,1.0,word,15,0.047226466,ti-bu-do,64,1,phon
2,0.75,part-word,15,0.07614653,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,15,0.06727748,pi-go-la,64,1,phon
0,1.0,word,16,0.050542925,pa-bi-ku,64,1,phon
1,1.0,word,16,0.046811726,ti-bu-do,64,1,phon
2,0.75,part-word,16,0.076422885,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,16,0.06746395,pi-go-la,64,1,phon
0,1.0,word,17,0.050683636,pa-bi-ku,64,1,phon
1,1.0,word,17,0.046987336,ti-bu-do,64,1,phon
2,0.75,part-word,17,0.076477654,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,17,0.06721544,pi-go-la,64,1,phon
0,1.0,word,18,0.050404303,pa-bi-ku,64,1,phon
1,1.0,word,18,0.045917794,ti-bu-do,64,1,phon
2,0.75,part-word,18,0.07631774,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,18,0.06762731,pi-go-la,64,1,phon
0,1.0,word,19,0.050766505,pa-bi-ku,64,1,phon
1,1.0,word,19,0.04663896,ti-bu-do,64,1,phon
2,0.75,part-word,19,0.07606019,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,19,0.0674168,pi-go-la,64,1,phon
0,1.0,word,20,0.050901752,pa-bi-ku,64,1,phon
1,1.0,word,20,0.047466803,ti-bu-do,64,1,phon
2,0.75,part-word,20,0.07613206,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,20,0.06722602,pi-go-la,64,1,phon
0,1.0,word,21,0.050358478,pa-bi-ku,64,1,phon
1,1.0,word,21,0.046488438,ti-bu-do,64,1,phon
2,0.75,part-word,21,0.07645875,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,21,0.0673336,pi-go-la,64,1,phon
0,1.0,word,22,0.050643332,pa-bi-ku,64,1,phon
1,1.0,word,22,0.047094632,ti-bu-do,64,1,phon
2,0.75,part-word,22,0.076555416,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,22,0.06721937,pi-go-la,64,1,phon
0,1.0,word,23,0.05087811,pa-bi-ku,64,1,phon
1,1.0,word,23,0.047534324,ti-bu-do,64,1,phon
2,0.75,part-word,23,0.0761587,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,23,0.067279056,pi-go-la,64,1,phon
0,1.0,word,24,0.050038345,pa-bi-ku,64,1,phon
1,1.0,word,24,0.045945942,ti-bu-do,64,1,phon
2,0.75,part-word,24,0.07597081,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,24,0.06645072,pi-go-la,64,1,phon
0,1.0,word,25,0.050596014,pa-bi-ku,64,1,phon
1,1.0,word,25,0.046716806,ti-bu-do,64,1,phon
2,0.75,part-word,25,0.076348975,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,25,0.067669965,pi-go-la,64,1,phon
0,1.0,word,26,0.050877906,pa-bi-ku,64,1,phon
1,1.0,word,26,0.047034297,ti-bu-do,64,1,phon
2,0.75,part-word,26,0.07612549,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,26,0.06696902,pi-go-la,64,1,phon
0,1.0,word,27,0.05068985,pa-bi-ku,64,1,phon
1,1.0,word,27,0.047097765,ti-bu-do,64,1,phon
2,0.75,part-word,27,0.076624975,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,27,0.06734094,pi-go-la,64,1,phon
0,1.0,word,28,0.05064977,pa-bi-ku,64,1,phon
1,1.0,word,28,0.047193922,ti-bu-do,64,1,phon
2,0.75,part-word,28,0.076253094,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,28,0.067224845,pi-go-la,64,1,phon
0,1.0,word,29,0.05073136,pa-bi-ku,64,1,phon
1,1.0,word,29,0.046933115,ti-bu-do,64,1,phon
2,0.75,part-word,29,0.07646913,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,29,0.06694569,pi-go-la,64,1,phon
0,1.0,word,30,0.050643068,pa-bi-ku,64,1,phon
1,1.0,word,30,0.047021195,ti-bu-do,64,1,phon
2,0.75,part-word,30,0.07635482,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,30,0.06747855,pi-go-la,64,1,phon
0,1.0,word,31,0.04995379,pa-bi-ku,64,1,phon
1,1.0,word,31,0.04554749,ti-bu-do,64,1,phon
2,0.75,part-word,31,0.07616542,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,31,0.06640045,pi-go-la,64,1,phon
0,1.0,word,32,0.050535657,pa-bi-ku,64,1,phon
1,1.0,word,32,0.046917275,ti-bu-do,64,1,phon
2,0.75,part-word,32,0.076346174,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,32,0.067630515,pi-go-la,64,1,phon
0,1.0,word,33,0.050112836,pa-bi-ku,64,1,phon
1,1.0,word,33,0.046850644,ti-bu-do,64,1,phon
2,0.75,part-word,33,0.07682341,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,33,0.06768633,pi-go-la,64,1,phon
0,1.0,word,34,0.05046109,pa-bi-ku,64,1,phon
1,1.0,word,34,0.046940576,ti-bu-do,64,1,phon
2,0.75,part-word,34,0.07635399,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,34,0.06734846,pi-go-la,64,1,phon
0,1.0,word,35,0.051051624,pa-bi-ku,64,1,phon
1,1.0,word,35,0.04730047,ti-bu-do,64,1,phon
2,0.75,part-word,35,0.07597341,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,35,0.06711568,pi-go-la,64,1,phon
0,1.0,word,36,0.050823603,pa-bi-ku,64,1,phon
1,1.0,word,36,0.04685784,ti-bu-do,64,1,phon
2,0.75,part-word,36,0.0761776,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,36,0.067357175,pi-go-la,64,1,phon
0,1.0,word,37,0.050331213,pa-bi-ku,64,1,phon
1,1.0,word,37,0.046415746,ti-bu-do,64,1,phon
2,0.75,part-word,37,0.07680985,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,37,0.06738032,pi-go-la,64,1,phon
0,1.0,word,38,0.05073096,pa-bi-ku,64,1,phon
1,1.0,word,38,0.04723647,ti-bu-do,64,1,phon
2,0.75,part-word,38,0.076346576,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,38,0.06734462,pi-go-la,64,1,phon
0,1.0,word,39,0.05063372,pa-bi-ku,64,1,phon
1,1.0,word,39,0.046736553,ti-bu-do,64,1,phon
2,0.75,part-word,39,0.07611695,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,39,0.06757568,pi-go-la,64,1,phon
0,1.0,word,40,0.050734952,pa-bi-ku,64,1,phon
1,1.0,word,40,0.046582587,ti-bu-do,64,1,phon
2,0.75,part-word,40,0.0760809,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,40,0.06718082,pi-go-la,64,1,phon
0,1.0,word,41,0.050493397,pa-bi-ku,64,1,phon
1,1.0,word,41,0.047346335,ti-bu-do,64,1,phon
2,0.75,part-word,41,0.076378495,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,41,0.06753379,pi-go-la,64,1,phon
0,1.0,word,42,0.051091574,pa-bi-ku,64,1,phon
1,1.0,word,42,0.046884984,ti-bu-do,64,1,phon
2,0.75,part-word,42,0.0759087,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,42,0.06720781,pi-go-la,64,1,phon
0,1.0,word,43,0.050552137,pa-bi-ku,64,1,phon
1,1.0,word,43,0.04674953,ti-bu-do,64,1,phon
2,0.75,part-word,43,0.076509915,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,43,0.06756669,pi-go-la,64,1,phon
0,1.0,word,44,0.0506497,pa-bi-ku,64,1,phon
1,1.0,word,44,0.047089495,ti-bu-do,64,1,phon
2,0.75,part-word,44,0.076181576,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,44,0.06750358,pi-go-la,64,1,phon
0,1.0,word,45,0.05042723,pa-bi-ku,64,1,phon
1,1.0,word,45,0.046799794,ti-bu-do,64,1,phon
2,0.75,part-word,45,0.07693384,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,45,0.067416616,pi-go-la,64,1,phon
0,1.0,word,46,0.05069592,pa-bi-ku,64,1,phon
1,1.0,word,46,0.046904527,ti-bu-do,64,1,phon
2,0.75,part-word,46,0.07634117,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,46,0.0671335,pi-go-la,64,1,phon
0,1.0,word,47,0.051076386,pa-bi-ku,64,1,phon
1,1.0,word,47,0.04696644,ti-bu-do,64,1,phon
2,0.75,part-word,47,0.075880736,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,47,0.06690979,pi-go-la,64,1,phon
0,1.0,word,48,0.050612733,pa-bi-ku,64,1,phon
1,1.0,word,48,0.046840437,ti-bu-do,64,1,phon
2,0.75,part-word,48,0.07626488,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,48,0.06732891,pi-go-la,64,1,phon
0,1.0,word,49,0.050790336,pa-bi-ku,64,1,phon
1,1.0,word,49,0.047462318,ti-bu-do,64,1,phon
2,0.75,part-word,49,0.07635315,tu-da-ro,64,1,phon
3,0.752808988764045,part-word,49,0.0672005,pi-go-la,64,1,phon
0,1.0,word,0,0.04900702,pa-bi-ku,128,1,phon
1,1.0,word,0,0.03817133,ti-bu-do,128,1,phon
2,0.75,part-word,0,0.05779329,tu-da-ro,128,1,phon
3,0.752808988764045,part-word,0,0.051389307,pi-go-la,128,1,phon
0,1.0,word,1,0.044720814,pa-bi-ku,128,1,phon
1,1.0,word,1,0.032098036,ti-bu-do,128,1,phon
2,0.75,part-word,1,0.045410812,tu-da-ro,128,1,phon
3,0.752808988764045,part-word,1,0.03264901,pi-go-la,128,1,phon
0,1.0,word,2,0.05070895,pa-bi-ku,128,1,phon
1,1.0,word,2,0.04627548,ti-bu-do,128,1,phon
2,0.75,part-word,2,0.07620983,tu-da-ro,128,1,phon
3,0.752808988764045,part-word,2,0.06734748,pi-go-la,128,1,phon
0,1.0,word,3,0.048836455,pa-bi-ku,128,1,phon
1,1.0,word,3,0.036457784,ti-bu-do,128,1,phon
2,0.75,part-word,3,0.070792615,tu-da-ro,128,1,phon
3,0.752808988764045,part-word,3,0.060332004,pi-go-la,128,1,phon
0,1.0,word,4,0.04571067,pa-bi-ku,128,1,phon
1,1.0,word,4,0.034730643,ti-bu-do,128,1,phon
2,0.75,part-word,4,0.05297532,tu-da-ro,128,1,phon
3,0.752808988764045,part-word,4,0.05062004,pi-go-la,128,1,phon
0,1.0,word,5,0.051329024,pa-bi-ku,128,1,phon
1,1.0,word,5,0.03094954,ti-bu-do,128,1,phon
2,0.75,part-word,5,0.044774067,tu-da-ro,128,1,phon
3,0.752808988764045,part-word,5,0.029462678,pi-go-la,128,1,phon
0,1.0,word,6,0.04869941,pa-bi-ku,128,1,phon
1,1.0,word,6,0.038641393,ti-bu-do,128,1,phon
2,0.75,part-word,6,0.07350233,tu-da-ro,128,1,phon
3,0.752808988764045,part-word,6,0.06207104,pi-go-la,128,1,phon
0,1.0,word,7,0.054811463,pa-bi-ku,128,1,phon
1,1.0,word,7,0.031650484,ti-bu-do,128,1,phon
2,0.75,part-word,7,0.044079624,tu-da-ro,128,1,phon
3,0.752808988764045,part-word,7,0.036731567,pi-go-la,128,1,phon
